designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3293774685175482880",3293774685175482880,68.4446015842205,10.274833254646657,0.36254281958731904,3.839767509283737,-0.6468465432769254,0.9985621,20.39754,20.956585,19.17982,1.7767658,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774689471065216",3293774689471065216,68.43874701384046,10.266574672051938,1.9613972349539757,-1.0863666122401043,3.9873704843178825,1.0970987,20.188005,21.162542,18.952768,2.209774,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774719535219456",3293774719535219456,68.45801561534614,10.271271284587787,0.3775124589939156,0.19491565847690967,-0.44170667250422285,1.0338001,18.803286,19.32298,18.099794,1.2231865,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4608.716,4.9638,-2.749,1390.8324,0.0263,0.0205,0.0112
"Gaia DR3 3293774723830801408",3293774723830801408,68.45637717771208,10.280485698576252,1.9389897241714393,10.949209746368062,-7.790913908840352,1.0932075,14.563175,15.120808,13.8524,1.2684078,30.985344,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293774758189577984",3293774758189577984,68.4359769304174,10.275925114943968,1.1480984043637996,0.7381150379806787,-10.127996507632455,0.9816658,20.294497,21.2083,19.221493,1.9868069,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774758190541440",3293774758190541440,68.43844061997783,10.27418868878857,0.48729679043507823,-2.5437935154893356,-3.9476403057436515,0.99501723,19.199217,20.553041,18.04192,2.5111217,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774758191923584",3293774758191923584,68.43718710896827,10.274339625624872,-1.0828943389427188,3.0234754817908542,-6.620253513551892,1.0308489,20.085585,20.834837,19.117723,1.7171135,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774788254701952",3293774788254701952,68.44830487776285,10.281313888826089,0.8061668078992035,7.495711864025434,-14.47826468099174,1.0207424,19.709747,20.925426,18.515312,2.4101143,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774792549854848",3293774792549854848,68.44059234074935,10.284866875676814,,,,,21.168945,21.671314,19.814978,1.8563366,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774856974359296",3293774856974359296,68.40847728174276,10.277982057381292,,,,,20.97141,21.610348,19.976042,1.634306,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774891333998080",3293774891333998080,68.38608121074199,10.281423855336335,,,,,20.996954,21.150297,20.104958,1.0453396,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774925693828224",3293774925693828224,68.39543859296562,10.2823221791127,-1.0446919410546933,0.4274113939060623,1.830105781915672,0.9710981,20.737532,21.195354,20.03969,1.1556644,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774929989234304",3293774929989234304,68.40291069128521,10.289119814335638,0.2909192635589596,-0.4282423822735999,-2.849472543519816,1.0071114,17.855572,18.351257,17.213839,1.1374187,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4794.499,4.8511,-2.4529,1205.1818,0.0092,0.0073,0.004
"Gaia DR3 3293774929989235968",3293774929989235968,68.39641872327807,10.282914259401709,0.2440340009953617,1.06054797081723,2.164024874689828,1.0635775,17.101479,17.617676,16.453749,1.1639271,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5271.924,4.7233,-1.1677,1208.298,0.5196,0.418,0.2264
"Gaia DR3 3293774929990619008",3293774929990619008,68.39333946395945,10.28753514710255,,,,,20.733313,18.524673,16.673756,1.8509178,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774994413135104",3293774994413135104,68.4298123309229,10.290510222643617,-1.1472854220839799,4.254007953352737,-1.780389652925855,0.98083085,20.443172,21.169489,19.562607,1.6068821,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774994413135488",3293774994413135488,68.43845053862844,10.290919272904052,-0.3580926713449115,1.106249498499124,-4.336883230251391,1.0345587,20.709312,21.40097,19.58189,1.8190804,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774994413332224",3293774994413332224,68.43395667225137,10.29500802375012,-0.28013914227651704,1.7556157872975384,-0.5731491108860574,1.0579273,20.859678,21.332632,19.93217,1.4004612,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775028772876800",3293775028772876800,68.40700878145259,10.296013943959633,-0.3336914167583737,1.6423578626059683,-0.9441325262048048,1.0132979,19.682323,20.406662,18.844326,1.562336,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775131852232320",3293775131852232320,68.34367315659918,10.256159278336503,1.2167937086099943,6.085909409079391,4.089889170018875,1.0013733,20.58474,21.879858,19.398073,2.4817848,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775166211808640",3293775166211808640,68.32696322608679,10.254702652906344,2.0022902041034145,4.332013662263183,-4.182252323080266,1.0064015,19.96499,21.00197,18.685825,2.316145,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775166211810560",3293775166211810560,68.32274897124034,10.258653728802011,1.359246767518421,24.23899063885376,-12.086994808743126,1.0692555,18.691027,19.889288,17.666601,2.2226868,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3892.9995,4.8931,-0.9164,599.9898,1.2576,0.8749,0.4828
"Gaia DR3 3293775234931287168",3293775234931287168,68.35778191003611,10.258018410391902,0.3165235499320042,0.7527726861744046,-0.14911639611103686,0.97534233,18.131777,18.681583,17.484148,1.1974354,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4728.157,4.9161,-2.1335,1186.3961,0.0951,0.075,0.0408
"Gaia DR3 3293775234931289728",3293775234931289728,68.35762564591734,10.263037244796143,0.058752361964906644,3.5138252023015717,-6.844835374037477,0.9929795,19.112722,19.994701,18.251913,1.7427883,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775234931291776",3293775234931291776,68.35905120217417,10.266998486105853,0.4586965828562764,3.550792693966664,-2.6767455154276303,0.947481,17.917202,18.467796,17.225693,1.2421036,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4654.192,4.8799,-1.6777,1091.437,0.1025,0.0803,0.0434
"Gaia DR3 3293775269291031808",3293775269291031808,68.36470555171239,10.27006267873945,-0.13798315138999287,0.1859319373157174,-0.34600098368405874,1.0313076,19.641846,20.18108,18.989534,1.1915455,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775269291033984",3293775269291033984,68.36263372974015,10.273805838580332,0.5595256721419978,0.32509487194038217,0.7769431206256946,1.0485554,18.85861,19.39461,18.23432,1.1602898,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4738.1587,4.9443,-2.3031,1669.6483,0.0072,0.0057,0.0031
"Gaia DR3 3293775269291036672",3293775269291036672,68.36013289100282,10.277470979054558,1.3005365508653932,0.4379256224869531,-1.7031333467029355,0.94343776,20.189842,20.97817,19.095707,1.8824635,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775273587037056",3293775273587037056,68.36443325403052,10.280935667765622,,,,,21.25702,,20.1466,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775342305131264",3293775342305131264,68.35699818557701,10.287019129349883,-0.40598307639456005,1.904444035799594,-0.7069910818630036,0.9853921,20.564058,20.983171,19.725395,1.2577763,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775372370244224",3293775372370244224,68.31314405058163,10.265877493511784,1.2684066389272366,-6.775542445499436,5.763798574693911,1.0818106,19.442543,20.835491,18.262665,2.5728264,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775372370246272",3293775372370246272,68.31572007102636,10.269461120152155,1.0989641341488583,12.135348069476239,-5.0627599493605935,0.99943167,19.203146,20.383812,18.187326,2.1964855,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775445385318144",3293775445385318144,68.31038482066742,10.273955718570985,1.2273158625417537,-0.3133490371329013,4.453225735113007,1.0164908,13.789012,14.230516,13.172117,1.0583992,50.053062,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6300.286,4.202,-0.3609,778.2322,0.92,0.7671,0.4155
"Gaia DR3 3293775544168949632",3293775544168949632,68.34816282379826,10.291824464928544,0.5962869687374762,1.1113786377664625,0.5071653523578318,1.0002329,19.530676,21.062319,18.289541,2.7727776,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775544169096320",3293775544169096320,68.35122681296798,10.298330058979417,,,,,20.985275,21.625822,19.7841,1.8417225,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775548463561600",3293775548463561600,68.34707271551626,10.28651607053149,0.14185724971946373,-1.2603430087279965,-2.1996104439771016,0.9674247,20.530922,21.344152,19.442959,1.9011936,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775582823927296",3293775582823927296,68.32087399535942,10.29472374244701,,,,,20.875175,21.427794,20.350986,1.076807,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775582824269056",3293775582824269056,68.32128226803499,10.293433113752775,0.3672054459489675,-1.1733389646470143,-0.5332459580888576,1.007716,17.34546,17.829288,16.732359,1.0969296,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5213.4727,4.7529,-1.7945,1278.0521,0.3335,0.2704,0.1479
"Gaia DR3 3293775647248159744",3293775647248159744,68.38100271324782,10.278392474237798,-0.42034325875650236,-0.9186048863374875,0.08681154433425177,1.0028915,19.752392,20.595072,18.894337,1.7007351,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775647248161920",3293775647248161920,68.3748773998612,10.28443149026966,0.3777826861250531,2.630506885005372,-1.252283851749331,1.0144281,18.63862,19.261833,17.872492,1.3893414,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4299.525,5.0126,-1.8326,932.2635,0.0142,0.0108,0.0058
"Gaia DR3 3293775647248325888",3293775647248325888,68.38169450776287,10.278697984997416,-0.012889626117624339,0.8051196993618774,-4.194672291834462,1.0222719,20.52275,20.837273,20.158504,0.67876816,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775651543926656",3293775651543926656,68.38073551712336,10.284717530197126,0.9024826347701529,2.9275157272630765,-3.2045907101392936,1.0445081,19.665337,20.623806,18.662075,1.961731,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775681607903488",3293775681607903488,68.39225764543777,10.292236289987512,-0.26558717783250113,-1.3039133238877376,-12.703614222889886,1.0589085,20.534742,21.22205,19.529419,1.6926308,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775685902514048",3293775685902514048,68.39509362796137,10.293397548259415,1.4338986274423233,7.837684179414621,-8.077910412590136,1.005561,20.234972,21.208746,19.04489,2.1638565,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775685903479680",3293775685903479680,68.39273459230323,10.288059366420258,0.4314623235183643,1.6706501330681574,0.7825285884687703,1.2140943,13.905516,14.599798,13.084019,1.5157795,14.163214,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5115.2104,3.2605,-0.0431,1653.9008,1.2427,0.9628,0.5144
"Gaia DR3 3293775715967644544",3293775715967644544,68.3603523243574,10.29719427991055,-0.38665116599500543,0.672192525768191,-0.645209286955608,1.066244,20.087908,20.997358,18.967037,2.0303211,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775715967719808",3293775715967719808,68.36250490653804,10.293238488976876,,,,,20.7313,21.257986,19.799883,1.4581032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775750327385728",3293775750327385728,68.38006759819379,10.304048445154447,0.5284969354740778,-0.03409043834443381,1.4946068472773122,0.95699763,18.91608,19.441498,18.23199,1.209507,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4534.463,4.9137,-1.7446,1561.3363,0.0133,0.0103,0.0056
"Gaia DR3 3293775750327386880",3293775750327386880,68.38528972024177,10.306588230216612,0.329549487127603,0.27960433272859275,-1.5215782765110675,1.0521312,19.298962,19.853264,18.61148,1.2417831,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775750327541120",3293775750327541120,68.38178250410138,10.298190859539558,,,,,20.996729,21.660723,20.168991,1.4917316,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775754622956288",3293775754622956288,68.37451413576699,10.30232849327201,0.7070043230385639,4.744363160287727,-1.604375486479384,1.0486705,16.463457,17.012503,15.757688,1.2548151,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5154.124,4.6847,-0.6193,867.3646,0.6697,0.5328,0.2874
"Gaia DR3 3293775784687123328",3293775784687123328,68.39877855084801,10.302721728736936,0.15885197465669032,-2.9616228545807695,-9.387788455384536,0.96389383,19.535307,20.321976,18.615568,1.7064075,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775784687123968",3293775784687123968,68.40495220634536,10.303760935158648,1.3379466841356615,0.5582643692337266,-7.921779258930016,1.0505416,18.401066,19.774136,17.23982,2.534315,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3614.9724,4.3365,-0.6609,745.1924,1.4728,0.9779,0.5809
"Gaia DR3 3293775788982879872",3293775788982879872,68.40068044880641,10.300342109361567,0.7055874223719405,-0.5231739135746641,-3.388262542296963,0.98355746,19.667498,21.036524,18.538664,2.49786,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775819046868608",3293775819046868608,68.41406646591854,10.318592987488342,0.7891561235218023,22.835582009679825,3.2902448649409384,1.04044,18.84131,20.135971,17.7268,2.4091702,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3491.0254,4.8377,-0.4045,488.5608,0.8412,0.5586,0.3315
"Gaia DR3 3293775823342618112",3293775823342618112,68.41090061203276,10.31829038415313,0.3524824135460701,5.209343720368699,-0.8490239404864759,1.0157775,15.988104,16.495533,15.313265,1.1822681,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,6462.9175,4.2969,-0.2156,1727.9984,1.2764,1.0562,0.5717
"Gaia DR3 3293775853406603648",3293775853406603648,68.3911856269076,10.309933912347686,0.4734789976303617,0.3465642843138893,-2.159916928766809,0.99158865,20.112349,20.758617,19.318325,1.4402924,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775853406604544",3293775853406604544,68.3895437057348,10.313671563388105,0.37767334063991576,-0.0719320879296068,-0.3765424945489977,0.9726809,20.309145,20.91453,19.64406,1.2704697,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775853406607232",3293775853406607232,68.38543428706699,10.319008078541405,0.11690329600355863,-0.7382802421755967,-10.119766085941219,1.0870137,18.646486,19.17418,17.928913,1.245266,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4524.668,4.9371,-2.2976,1210.8365,0.0228,0.0177,0.0096
"Gaia DR3 3293775892061904640",3293775892061904640,68.40642351463592,10.327087011110837,0.5847882330699061,4.6620361413826465,0.6746795737965106,0.9796145,16.199911,16.690998,15.534668,1.1563301,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5427.1694,4.3764,-1.5102,1313.361,0.6603,0.5364,0.2942
"Gaia DR3 3293775892061905280",3293775892061905280,68.39860958098573,10.326372366191881,0.45488116949134544,4.84069346510724,4.693632476956828,1.0061924,19.566479,20.60862,18.550549,2.0580711,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775892061906176",3293775892061906176,68.39174894308965,10.324418240200444,1.4735095490478072,0.6156789993867607,-11.64210834226102,0.9699952,18.209398,19.44951,17.114525,2.3349857,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3713.9548,4.8307,-0.4344,460.4953,1.2935,0.8793,0.4965
"Gaia DR3 3293775922126075904",3293775922126075904,68.34981397900717,10.301221736167498,,,,,20.955673,21.48246,19.924402,1.5580578,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775926421649664",3293775926421649664,68.35336530391612,10.302078757551046,1.4431593471080864,2.929469397840771,-12.717609548541592,1.0173583,15.649944,16.250257,14.905224,1.3450336,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5151.64,4.5924,-0.39,624.5072,0.8488,0.6698,0.3602
"Gaia DR3 3293775956485820160",3293775956485820160,68.36695247888564,10.314595199398546,0.042203527352158765,0.9491330899600917,0.08161373213468007,0.98500335,19.346914,19.990248,18.62463,1.3656178,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293775990845692032",3293775990845692032,68.34453198331258,10.306956701591007,-1.2893996293988217,3.0220463181692696,-10.8099459437276,1.0364591,20.653229,21.107151,19.578592,1.5285587,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293776025205436288",3293776025205436288,68.3569412910615,10.330065123780034,,,,,21.077446,21.091429,19.549255,1.5421734,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293776059565037696",3293776059565037696,68.37398131279994,10.320226241745164,2.2815793603624135,8.741728377804836,-21.83553907365993,0.9988319,18.868307,20.25411,17.694424,2.5596867,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3390.9907,4.952,-0.3166,371.6009,0.9281,0.6002,0.3704
"Gaia DR3 3293776197003933568",3293776197003933568,68.55613961121725,10.202548211727548,-1.0765301377801333,-0.40785423612075467,-0.8927170326249035,1.0433617,20.694815,21.353434,19.773623,1.5798111,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
